RecID,Species,ScieName,SpeciesGrp,YearC,Decade,Status,PartyName,Flag,Fleet,Stock,SampAreaCode,Area,SpcGearGrp,GearGrp,GearCode,CatchTypeCode,QualInfoCode,Qty_t
47976,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Purse seine,PS,PS,C,RPT1,1
47977,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Longline,LL,LL-surf,C,RPT1,6.6
48013,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATW,unkn,NWC,Longline,LL,LL-surf,C,RPT1,3.5
48029,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,RPT1,1005.5
48216,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1998,1990,CP,ALGÉRIE,Algerie,DZA,ATE,SJ20,MEDI,Other surf.,UN,UNCL,C,RPT1,171
48238,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,ALGÉRIE,Algerie,DZA,ATE,SJ20,MEDI,Other surf.,UN,UNCL,C,RPT1,43
48275,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,GABON,Gabon,GAB,ATE,unkn,ETRO,Other surf.,GN,GILL,C,RPT1,21
48292,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,UNITED KINGDOM (O.Territories),UK.Bermuda,UK.BMU,ATW,unkn,NW,Other surf.,UN,UNCL,L,RPT1,0.4
48301,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1997,1990,CP,BARBADOS,Barbados,BRB,ATW,unkn,WTRO,Longline,LL,LLHB,L,RCSP,4.72
48307,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1998,1990,CP,BARBADOS,Barbados,BRB,ATW,unkn,WTRO,Longline,LL,LLHB,L,RCSP,10.4
48317,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,BARBADOS,Barbados,BRB,ATW,unkn,WTRO,Longline,LL,LLHB,L,RCSP,2.8
48398,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,16686
48451,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,33445
48455,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,2660
48461,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,RPT1,1120.2
48530,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Purse seine,PS,PS,C,RPT1,2590.345
48611,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Other surf.,GN,GILL,C,RPT1,7.785
48619,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1992,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Other surf.,GN,GILL,C,RPT1,0.298
48638,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1996,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Other surf.,GN,GILL,C,RPT1,2.238
48644,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1997,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Other surf.,GN,GILL,C,RPT1,6.485
48649,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1998,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Other surf.,GN,GILL,C,RPT1,1.206
48654,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Other surf.,GN,GILL,C,RPT1,2.875
48780,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1998,1990,CP,SENEGAL,Senegal,SEN,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,284
48781,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,SENEGAL,Senegal,SEN,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,152
48921,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1995,1990,CP,TRINIDAD & TOBAGO,Trinidad and Tobago,TTO,ATW,unkn,WTRO,Other surf.,SU,SURF,C,RPT1,2.9
48922,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1997,1990,CP,TRINIDAD & TOBAGO,Trinidad and Tobago,TTO,ATW,unkn,WTRO,Other surf.,SU,SURF,C,RPT1,0.1
48925,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,NCO,Non-contracting parties,Benin,BEN,ATE,unkn,ETRO,Other surf.,HS,HS,C,COLV,2.38
48932,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,BARBADOS,Barbados,BRB,ATW,unkn,WTRO,Longline,LL,LLHB,C,COLV,3
48933,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,NCO,Non-contracting parties,Cuba,CUB,ATW,unkn,WTRO,Bait boat,BB,BBI,C,COLV,651
48934,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1996,1990,NCO,Non-contracting parties,Dominica,DMA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,COLV,33
48935,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1997,1990,NCO,Non-contracting parties,Dominica,DMA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,COLV,33
48936,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1998,1990,NCO,Non-contracting parties,Dominica,DMA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,COLV,33
48940,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,CURAÇAO,Curaçao,CUW,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,COLV,30
48985,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Bait boat,BB,BBF,C,RPT1,185.5
49281,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Other surf.,GN,GILL,C,RPT1,1018
49282,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Purse seine,PS,PS,C,RPT1,180
49283,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,MAROC,Maroc,MAR,ATE,SJ20,MEDI,Other surf.,TP,TRAP,C,RPT1,1
49345,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-SWO,ATW,unkn,NW,Longline,LL,LLHB,C,RPT1,0.132
49346,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-SWO,ATE,unkn,NE,Longline,LL,LLHB,C,RPT1,0.29
49349,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-SWO,ATW,unkn,SW,Longline,LL,LLHB,C,RPT1,0.863
49350,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-SWO,ATE,unkn,SE,Longline,LL,LLHB,C,RPT1,0.332
49351,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-SWO,ATW,unkn,SW,Longline,LL,LLHB,C,RPT1,0.775
49352,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-SWO,ATE,unkn,SE,Longline,LL,LLHB,C,RPT1,0.654
49455,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED KINGDOM (O.Territories),UK.Sta Helena,UK.SHN,ATE,unkn,SE,Bait boat,BB,BB,C,RPT1,204.79
49480,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,ALGÉRIE,Algerie,DZA,ATE,SJ20,MEDI,Other surf.,UN,UNCL,L,RPT1,77
49640,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Longline,LL,LL-surf,C,RPT1,27.8
49652,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Other surf.,TP,TRAP,C,RPT1,0.1
49660,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Other surf.,SU,SURF,C,RPT1,4.3
49669,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Purse seine,PS,PS,C,RPT1,0.1
49675,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATW,unkn,NWC,Longline,LL,LL-surf,C,RPT1,0.7
49705,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,MDRA,Bait boat,BB,BB,C,RPT1,495.4
49710,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,SE,Bait boat,BB,BB,C,RPT1,38.5
49730,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,GABON,Gabon,GAB,ATE,unkn,ETRO,Other surf.,GN,GILL,C,RPT1,101
49850,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,SOUTH AFRICA,South Africa,ZAF,ATE,unkn,SE,Bait boat,BB,BB,C,RPT1,1
49871,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,HL,HAND,L,RPT1,151.43
49889,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Purse seine,PS,PS,C,RPT1,5188.9
49895,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,VENEZUELA,Venezuela,VEN,ATW,unkn,WTRO,Bait boat,BB,BB,C,RPT1,1104.3
49925,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,VENEZUELA,Venezuela,VEN-FOR.FLTS,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,RPT1,577
49934,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,NCC,Chinese Taipei,Chinese Taipei,TAI,ATE,unkn,ETRO,Longline,LL,LL,C,RPT1,41
49965,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,NW,Longline,LL,LL,C,RPT1,0.09
49979,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,NW,Other surf.,GN,GILL,C,RPT1,3.56
49988,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,NW,Other surf.,HL,HAND,C,RPT1,0.17
49997,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,TW,TRAW,C,RPT1,0.18
50003,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,TP,TRAP,C,RPT1,0.02
50019,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA-Rec,ATW,unkn,NW,Other surf.,RR,RR,C,RPT1,32.9
50034,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,WTRO,Longline,LL,LL,C,RPT1,4.02
50045,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,WTRO,Other surf.,TP,TRAP,C,RPT1,0.44
50051,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,WTRO,Other surf.,GN,GILL,C,RPT1,1.57
50057,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,WTRO,Other surf.,HL,HAND,C,RPT1,10.34
50067,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,GOFM,Longline,LL,LL,C,RPT1,0.15
50083,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED STATES,U.S.A.,USA-Rec,ATW,unkn,GOFM,Other surf.,RR,RR,C,RPT1,16.1
50136,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,NAMIBIA,Namibia,NAM,ATE,unkn,SE,Bait boat,BB,BB,L,RPT1,8.416
50199,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,RPT1,1335.12
50204,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,MDRA,Bait boat,BB,BB,C,RPT1,243.66
50207,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,SE,Bait boat,BB,BB,C,RPT1,22.32
50232,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Bait boat,BB,BB,C,RPT1,24690.6
50236,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Purse seine,PS,PS,C,RPT1,473
50317,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Purse seine,PS,PS,C,RPT1,108.2
50382,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,JAPAN,Japan,JPN,ATE,unkn,ETRO,Longline,LL,LL,C,RPT1,1
50398,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Other surf.,HL,HAND,C,RPT1,50
50403,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,300
50408,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,CAP-VERT,Cape Verde,CPV,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,444
50462,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,NCO,Non-contracting parties,Dominica,DMA,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,RPT1,85.5
50479,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1998,1990,NCO,Non-contracting parties,Grenada,GRD,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,RPT1,23.4
50480,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,NCO,Non-contracting parties,Grenada,GRD,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,RPT1,23.3
50481,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,NCO,Non-contracting parties,Grenada,GRD,ATW,unkn,WTRO,Other surf.,UN,UNCL,C,RPT1,15.3
50530,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1998,1990,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,HL,HAND,C,RPT1,163.1
50531,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,NCO,Non-contracting parties,Sta. Lucia,LCA,ATW,unkn,WTRO,Other surf.,HL,HAND,L,RPT1,216.1
50532,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,St VINCENT & GRENADINES,St. Vincent and Grenadines,VCT,ATW,unkn,NW,Other surf.,UN,UNCL,C,RPT1,96.8
50553,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,St VINCENT & GRENADINES,St. Vincent and Grenadines,VCT,ATW,unkn,NW,Other surf.,UN,UNCL,C,RPT1,68.1
50618,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Bait boat,BB,BB,C,RPT1,24038
50619,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,RPT1,1538
50620,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,1618
50621,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,27798
50622,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,14043
50623,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,EUROPEAN UNION,EU.France,EU.FRA-FR-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,2550
50637,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Bait boat,BB,BB,C,COLV,12
50638,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,ANGOLA,Angola,AGO,ATE,unkn,ETRO,Other surf.,TP,TRAP,C,RPT1,2
50655,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Bait boat,BB,BBF,C,RPT1,190.62
50657,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,1117.12
50705,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1993,1990,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,42.1
50706,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1994,1990,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,59.42
50707,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1995,1990,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,18.04
50708,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1996,1990,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,162.97
50709,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1997,1990,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,455.33
50710,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1998,1990,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,1679.43
50711,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,1479.08
50712,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,1506.44
50720,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,SENEGAL,Senegal,SEN-SN-ETRO,ATE,unkn,ETRO,Bait boat,BB,BB,C,RPT1,1271.46
50786,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Other surf.,GN,GILL,C,RPT1,169
50787,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,MAROC,Maroc,MAR,ATE,unkn,NE,Purse seine,PS,PS,C,RPT1,99
50839,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,UNITED KINGDOM (O.Territories),UK.Bermuda,UK.BMU,ATW,unkn,NW,Other surf.,UN,UNCL,C,RPT1,0.1
50878,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1998,1990,CP,St VINCENT & GRENADINES,St. Vincent and Grenadines,VCT,ATW,unkn,NW,Other surf.,UN,UNCL,L,RPT1,57.4
50879,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1999,1990,CP,St VINCENT & GRENADINES,St. Vincent and Grenadines,VCT,ATW,unkn,NW,Other surf.,UN,UNCL,L,RPT1,37
51130,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,NCC,Chinese Taipei,Chinese Taipei,TAI,ATE,unkn,ETRO,Longline,LL,LL,C,RPT1,24
51131,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,NCC,Chinese Taipei,Chinese Taipei,TAI,ATW,unkn,WTRO,Longline,LL,LL,C,RPT1,1
51149,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,UNITED KINGDOM (O.Territories),UK.Sta Helena,UK.SHN,ATE,unkn,SE,Bait boat,BB,BB,C,RPT1,62.59
51275,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1996,1990,CP,CURAÇAO,Curaçao,CUW-CW-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,7096.02
51276,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1997,1990,CP,CURAÇAO,Curaçao,CUW-CW-ETRO,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,8444.22
51293,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),1991,1990,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,8247.38
51305,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2000,2000,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,1373.7
51306,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2001,2000,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,280.98
51307,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,PANAMA,Panama,PAN,ATE,unkn,ETRO,Purse seine,PS,PS,C,RPT1,341.58
51338,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,EUROPEAN UNION,EU.España,EU.ESP-ES-CANARY,ATE,unkn,CANA,Bait boat,BB,BB,C,RPT1,365.5
51422,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,AZOR,Bait boat,BB,BB,C,RPT1,2146.88
51423,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-AZORES,ATE,unkn,MDRA,Bait boat,BB,BB,C,RPT1,221.303
51427,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Other surf.,TP,TRAP,L,RPT1,0.5
51434,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Other surf.,SU,SURF,L,RPT1,10.6
51461,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATW,unkn,NWC,Longline,LL,LL-surf,L,RPT1,0.2
51480,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MAINLND,ATE,unkn,NE,Longline,LL,LL-surf,L,RPT1,7.1
51502,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,St VINCENT & GRENADINES,St. Vincent and Grenadines,VCT,ATW,unkn,WTRO,Other surf.,TR,TROL,L,RPT1,58
51602,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,EUROPEAN UNION,EU.Portugal,EU.PRT-PT-MADEIRA,ATE,unkn,SE,Bait boat,BB,BB,L,RPT1,15
51613,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Longline,LL,LLHB,C,RPT1,37.8
51723,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Bait boat,BB,BB,C,RPT1,18184.88
51730,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,BRAZIL,Brazil,BRA,ATW,unkn,SW,Purse seine,PS,PS,C,RPT1,115.65
51816,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,NW,Longline,LL,LL,L,RPT1,0.01
51817,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,NW,Other surf.,GN,GILL,L,RPT1,0.05
51818,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,UNITED STATES,U.S.A.,USA-Com,ATW,unkn,NW,Other surf.,HL,HAND,L,RPT1,0.2
51819,SKJ,Katsuwonus pelamis,1-Tuna (major sp.),2002,2000,CP,UNITED STATES,U.S.A.,USA,ATW,unkn,NW,Other surf.,TW,TRAW,L,RPT1,0.03
